night,segment_id,spatial_label,reconstruction_confidence,sample_weight,segment_support_fraction,support_sessions,template_session_file,reconstruction_source,learning_row_source,historical_time_reconstructed,highway,length_m,bearing_deg,curvature_deg,road_class_code,junction_distance_m,stream_distance_m,coast_distance_m,forest_distance_m,farmland_distance_m,residential_distance_m
2026-06-10,OSM_ro480_0_31,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999985308,140.26126283310128,18.45570035353478,10.0,249.0465482741868,582.7902686360666,279.51802307746675,2265.131211056769,1128.9980476384105,2033.6916816852918
2026-06-10,OSM_ro480_0_32,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000012,132.2997010464772,9.482829556055947,10.0,254.88388057399993,575.5246218509174,281.8126188923005,2255.450922760679,1119.5080690750951,2024.3531398840826
2026-06-10,OSM_ro480_0_34,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.00000000004382,138.89027123742875,6.224066491962503,10.0,268.6657142268716,559.9740451580747,289.01953939605824,2235.6970128666785,1100.0181292631112,2005.0813574910717
2026-06-10,OSM_ro480_0_36,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000012172,127.47188902103261,21.91004111651239,10.0,282.1754396305467,545.7009569909951,295.0920723691425,2216.209558555762,1080.9194222012243,1986.2584338300794
2026-06-10,OSM_ro480_0_37,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999978812,82.77771555113509,50.92442285199155,10.0,285.46976387444954,542.4905928769005,293.9624721834751,2208.6830895952503,1073.8759829028602,1979.486688774718
2026-06-10,OSM_ro480_0_38,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000030534,26.662522072952072,28.475258147298007,10.0,279.93776926101185,548.383901266012,285.6859544846547,2209.8190109243465,1075.760111788661,1981.7135605118171
2026-06-10,OSM_ro480_0_39,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999963691,358.8957507397925,0.0,10.0,270.42277170802447,558.0336738132637,276.3691984816626,2217.045375682867,1083.5320099304245,1989.6918549889517
2026-06-10,OSM_ro480_0_41,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999979535,358.2280364063253,4.650546785390418,10.0,250.43693778499392,578.0135089954465,258.715115623431,2234.165650891774,1101.5173486119468,2007.9527893950271
2026-06-10,OSM_ro480_0_43,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000017444,357.70044373717633,3.9038866760768087,10.0,230.4522336249631,597.9108180155747,241.58986406902218,2251.8351222979313,1119.9827724593251,2026.6319632983902
2026-06-10,OSM_ro480_0_45,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999915111,358.14909063031615,0.0,10.0,210.45901377101583,617.8831002911377,224.0577230354409,2269.1741603613996,1138.2010108778652,2045.0549820072736
2026-06-10,OSM_ro480_0_46,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000025688,358.59665343264925,6.315745795942121,10.0,200.46311901294257,627.8700774311956,215.28930400329358,2277.857484835602,1147.330275668287,2054.275543101456
2026-06-10,OSM_ro480_0_48,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999937678,4.464836426316651,0.0,10.0,180.6301900010029,647.8370817282854,197.10251653051188,2294.329586431818,1164.8580507532324,2071.9934712163786
2026-06-10,OSM_ro480_0_50,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999958606,35.05180965299354,11.859820322849544,10.0,162.7138968610988,666.5520846161788,177.94515022408962,2307.1361477783803,1179.1412312240527,2086.484824562609
2026-06-10,OSM_ro480_0_51,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000022322,65.86895253718308,29.284662740658575,10.0,157.06858496640064,673.4833575359226,168.69164561396158,2309.3474888397764,1182.365774321681,2089.81429699001
2026-06-10,OSM_ro480_0_53,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000014914,97.9857421231157,8.05634447772752,10.0,161.22727484796425,674.8048919761517,159.4522521172153,2299.673118391309,1174.7160940794147,2082.283154065215
2026-06-10,OSM_ro480_0_54,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999986478,112.79180553273977,14.679193112489884,10.0,166.49380217848247,673.114515154034,157.249631410555,2292.7621280192748,1168.7137722897453,2076.2947287601373
2026-06-10,OSM_ro480_0_56,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.99999999995595,149.7875584457205,17.16738252224684,10.0,183.7917003037885,661.6647902943848,162.073332707822,2274.255464768095,1151.1413375277602,2058.7108589340996
2026-06-10,OSM_ro480_0_57,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999983025,179.02948866001884,14.8559969285227,10.0,193.47599733525516,652.5946929800174,169.287708335788,2264.8112679485316,1141.4635889955032,2049.0364985056444
2026-06-10,OSM_ro480_0_59,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999991651,190.89016205255095,0.0,10.0,210.7922463042794,632.6785715005267,188.35692305336016,2249.344699252077,1124.5428898477498,2032.120650050415
2026-06-10,OSM_ro480_0_6,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999957772,200.09634136779147,14.078657018484307,10.0,63.89819574669393,782.4117850299216,124.98788657951674,2438.015372772537,1224.9250406716942,2217.0225009939813
2026-06-10,OSM_ro480_0_61,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.99999999997836,195.4362482259392,0.0,10.0,227.79390826534123,612.8722251561511,207.991050172831,2235.0253553945586,1108.6407251527082,2016.169541293981
2026-06-10,OSM_ro480_0_64,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999985013,180.06732508735968,0.0,10.0,254.68401673679966,583.2012829256245,237.01526119508796,2212.644689268067,1084.143325984638,1991.5037538277431
2026-06-10,OSM_ro480_0_66,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999982592,152.6834644183234,14.401190209107995,10.0,274.27071489994944,564.8717850797956,252.8480522309688,2193.876109516515,1064.8647153690508,1972.177004460354
2026-06-10,OSM_ro480_0_68,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.00000000001666,136.69659818197374,10.363810028283638,10.0,291.8211327758438,551.9193381321443,261.77041753216184,2174.4714007482175,1045.9950709275724,1953.3905684134727
2026-06-10,OSM_ro480_0_69,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999967866,159.9555382937467,37.95670964938017,10.0,300.94587895464764,544.9509245112703,267.03543427212674,2164.789336101384,1036.4700508273077,1943.8900242847997
2026-06-10,OSM_ro480_0_71,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999995103,185.39705527331694,17.954046847708156,10.0,320.2682362782194,525.7127481821924,284.8825819498706,2147.254089338549,1018.0059778218973,1925.3322634619453
2026-06-10,OSM_ro480_0_73,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000055874,194.7658439331314,0.0,10.0,337.8638389429149,505.8349544184009,304.6652190582721,2133.186282072482,1002.451705666733,1909.551865893404
2026-06-10,OSM_ro480_0_75,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000007551,201.8896207037127,8.889566708940691,10.0,355.317180168637,486.0300642958363,324.58019759513047,2119.8620316352644,987.6349985301116,1894.4098922344838
2026-06-10,OSM_ro480_0_77,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000063089,203.6554106418747,0.0,10.0,371.7497019305161,466.72826576432766,344.54569339056826,2108.6637932699564,974.8635033067603,1881.155326829176
2026-06-10,OSM_ro480_0_79,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000063089,203.6554106418747,0.0,10.0,388.502318454117,447.49386221505426,364.5154524190181,2097.620702901249,962.3606700700732,1868.0424339479205
2026-06-10,OSM_ro480_0_81,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000047855,206.63933035790348,12.09302459513816,10.0,405.5106731497503,428.35484574365654,384.47832555559427,2086.768443621778,950.1694936282012,1855.1058112071034
2026-06-10,OSM_ro480_0_82,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999994186,217.34245685672093,9.414929753394262,10.0,413.2283547783114,419.41916590586277,394.2280546343398,2082.738036436726,945.4663030755116,1849.932018087466
2026-06-10,OSM_ro480_0_84,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000026137,225.1633649922192,0.0,10.0,426.3885486851826,403.76325560049116,412.70779355906484,2078.444802970202,939.8708128953065,1843.1621533274183
2026-06-10,OSM_ro480_0_86,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999973886,238.535101237115,0.0,10.0,438.5894874429513,389.8731560244205,430.32708550318534,2076.2241463592695,936.543989354338,1838.4300246824178
2026-06-10,OSM_ro480_0_88,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999999634,266.5267595134833,17.781347509399552,10.0,444.2485246840241,383.6293409777757,442.6845387710708,2082.112083857577,941.586297019507,1841.8971475610701
2026-06-10,OSM_ro480_0_9,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999962757,208.6372215772489,19.43013849821355,10.0,91.33314048982515,754.2271852377354,151.63587280155343,2417.4372589199806,1204.631070689814,2194.1267830720617
2026-06-10,OSM_ro480_0_90,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999990905,276.9687594439289,0.0,10.0,442.9112380259402,386.1999237506861,448.24597359955885,2095.191564868835,954.1365293023848,1852.9926435123723
2026-06-10,OSM_ro480_0_92,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000002414,266.6919920348209,17.19833986356562,10.0,443.12344665354397,389.13612615736565,455.1314096671606,2107.9025546338494,966.4493431661635,1863.707678660836
2026-06-10,OSM_ro480_0_94,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999945038,230.06700070144709,0.0,10.0,451.97232052699957,384.83794081073785,469.16905697968,2113.2276557562536,971.4778330892094,1866.7184458400968
2026-06-10,OSM_ro480_0_96,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000019764,230.06700070093564,0.0,10.0,466.94098854176696,374.9942014489085,487.5500552132984,2112.1953195143406,970.3445340456071,1863.2852715733643
2026-06-10,OSM_ro480_0_97,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000019764,230.06700070093564,0.0,10.0,474.56436961630146,370.37934113107633,496.7436522913953,2111.749994469211,969.9320502160668,1861.6468856561728
2026-06-10,OSM_ro480_0_99,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000062487,233.3753338520727,3.432186796573461,10.0,489.8882320672512,362.06032595850905,515.013772274083,2107.5141673455046,969.6942763661408,1858.8033950454474
2026-06-10,OSM_ro518_0_1,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000056504,46.31948333560479,0.0,9.0,35.01715752127147,1.6965865823936062,135.27193284460094,3084.6780400696725,3276.9036019931677,5082.070978639881
2026-06-10,OSM_ro518_0_2,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,9.999999999974788,46.31948333608,0.0,9.0,25.01743034327776,11.528203222674279,131.1378997319582,3079.809658004105,3284.2095581959447,5085.882978310696
2026-06-10,OSM_ro518_0_4,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,6.0840169259138115,46.31948333574644,0.0,9.0,6.9778924640790585,29.26641428537985,125.363597528967,3071.0889673394586,3297.4267382960325,5092.803045069276
2026-06-10,OSM_ro51_0_1,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999987264,186.29548611778026,0.0,10.0,15.021700037391287,151.31526960236818,13.012432044140878,3921.6684293957474,2775.6871022484906,4993.054229443551
2026-06-10,OSM_ro51_0_3,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999992284,187.4662312528552,0.0,10.0,26.425623444544538,168.20236807384845,14.039257435136733,3922.5849363269763,2757.352703102185,4978.0674710762605
2026-06-10,OSM_ro51_0_5,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.00000000003999,178.1065002996836,0.0,10.0,6.484062696039988,186.48446458244698,13.43034719796376,3921.340544676616,2738.2963717349344,4961.749642601762
2026-06-10,OSM_ro562_0_0,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000043299,324.54310103771803,0.0,10.0,39.964329858728185,866.938211753477,38.09770918822672,2494.893457155801,1297.5678203817542,2281.831479987565
2026-06-10,OSM_ro562_0_10,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999978778,333.9622163758511,0.015303800583637894,10.0,135.35328230291447,953.8277630915128,24.457864833989184,2589.9476436024634,1299.7133995627023,2380.440565912106
2026-06-10,OSM_ro562_0_12,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999964736,333.4927195603247,2.3825614402836095,10.0,118.01003405828672,972.3543025199697,26.918886848133088,2585.671981307576,1303.0143029394765,2400.410377936971
2026-06-10,OSM_ro562_0_14,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.00000000001541,331.57377587402095,0.0,10.0,101.23376320265155,990.673029276228,30.061878594136907,2582.2216735956135,1305.9336653446098,2420.3294769956938
2026-06-10,OSM_ro562_0_16,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999957282,294.6607516663828,43.944602935318414,10.0,84.84718351273878,1007.1707140910589,35.19255252196002,2581.5695168150473,1306.5005117400758,2439.053948016704
2026-06-10,OSM_ro562_0_18,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999980787,287.6291729375354,0.0,10.0,64.90198982849215,1015.1690011579904,49.252886713787284,2592.9997294295413,1295.3354607350486,2452.1936631281646
2026-06-10,OSM_ro562_0_19,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000016044,287.629172938171,0.0,10.0,54.91629324197169,1019.2541661781513,56.33238505455825,2598.805597207727,1289.7799898911767,2458.773777660724
2026-06-10,OSM_ro562_0_2,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000043299,324.54310103771803,0.0,10.0,58.89027380293502,883.426389295483,34.30954600537843,2514.769221179858,1296.0717343878146,2301.3289276869373
2026-06-10,OSM_ro562_0_21,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,2.4488886311735074,287.62917293818543,0.0,10.0,38.73076039129108,1026.054868868876,67.81847771573615,2608.2793651317875,1280.8813798638344,2469.4984951638503
2026-06-10,OSM_ro562_0_4,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999955826,327.02586993096907,0.01154002622047301,10.0,78.4487783150708,900.3414617225086,29.998850382321915,2534.694232883298,1295.417153439878,2320.9412099841657
2026-06-10,OSM_ro562_0_6,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,10.000000000063203,328.27140465692844,3.806534058678608,10.0,98.23685055837488,917.5704893158876,27.14837120490911,2554.6507146017466,1295.437477673936,2340.6304666298156
2026-06-10,OSM_ro562_0_8,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,unclassified,9.999999999956524,331.19966246602536,3.1365198364960065,10.0,118.18883761660483,935.4450613208538,24.50855523698405,2574.645611433018,1296.9124867542614,2360.487972475632
2026-06-10,OSM_ro760_0_1,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000004421,297.77351240283997,0.0,9.0,1200.0842908488492,207.61047525992703,164.96208067894122,1660.8194641301407,3441.625853651281,4523.203908135236
2026-06-10,OSM_ro760_0_27,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000004421,297.77351240283997,0.0,9.0,946.4302027602346,464.6427290212771,248.12104659522524,1919.71958219715,3452.4515191573523,4675.576143741129
2026-06-10,OSM_ro760_0_3,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000004421,297.77351240283997,0.0,9.0,1180.4744088844063,227.1837892924966,167.62329163745358,1680.7228020081998,3441.7625593066327,4534.581203629473
2026-06-10,OSM_ro760_0_32,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000004421,297.77351240283997,0.0,9.0,898.066779765762,514.4102547968206,235.24902974992568,1969.5412882605303,3456.7721920082126,4704.959155395589
2026-06-10,OSM_ro760_0_37,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000004421,297.77351240283997,0.0,9.0,849.8927892039442,564.2188891272327,226.43863050148477,2019.3718077795606,3461.8097120944344,4734.6878494745
2026-06-10,OSM_ro760_0_42,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000004421,297.77351240283997,0.0,9.0,801.942370350214,614.0586286795027,222.33355189450995,2069.2105040199835,3467.5609552047813,4764.755755543096
2026-06-10,OSM_ro760_0_47,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.00000000000603,297.77351240283514,0.0,9.0,754.2581637509406,663.922468412986,222.6454803180201,2119.0568000501007,3474.0223766364534,4795.1564925455505
2026-06-10,OSM_ro760_0_5,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,9.999999999950173,297.7735124022498,0.0,9.0,1160.8778380690158,246.78466191792984,172.49581874760233,1700.6284079560298,3442.0154724766962,4546.018014707988
2026-06-10,OSM_ro760_0_52,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000004421,297.77351240283997,0.0,9.0,706.8940442576715,713.8053576931444,227.39083253792734,2168.910171890601,3481.190021915048,4825.8837704634425
2026-06-10,OSM_ro760_0_57,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000004421,297.77351240283997,0.0,9.0,659.9189359527567,763.7035637465709,234.28787453411388,2218.770142584006,3489.059538613554,4856.931391737177
2026-06-10,OSM_ro760_0_62,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,9.999999999962045,293.80036844529116,0.0,9.0,613.0280260151969,771.8961567476011,225.13671795574953,2268.6792283346417,3496.5061885641103,4887.390451283954
2026-06-10,OSM_ro760_0_67,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,9.999999999962045,293.80036844529116,0.0,9.0,565.7883367244154,730.4145409910442,220.11509388831843,2318.6789225993475,3502.344305362489,4916.318021992029
2026-06-10,OSM_ro760_0_7,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000004421,297.77351240283997,0.0,9.0,1141.2952640787857,266.44452931343784,179.47714916221372,1720.5362032528353,3442.38456754795,4557.5138933181925
2026-06-10,OSM_ro760_0_72,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,9.999999999996744,285.59594651316166,0.0,9.0,518.4937979799648,689.027166922553,215.26015375140784,2368.550545174177,3506.99921358628,4943.978211291424
2026-06-10,OSM_ro760_0_77,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.00000000002629,285.5959465138069,0.0,9.0,470.0021645266359,645.7811625535244,203.87513814727131,2418.078140667992,3507.1108264606164,4967.544348102395
2026-06-10,OSM_ro760_0_82,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000003539,278.7502642492061,8.235546139712142,9.0,421.7561877099927,603.3350118134738,194.72226394921066,2467.523786552817,3507.439986000092,4991.049908215419
2026-06-10,OSM_ro760_0_87,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,9.999999999999154,277.3604003735772,0.0,9.0,372.35059239685,558.5934461508897,181.8866219666323,2515.6598696753804,3501.820279003971,5008.917171929991
2026-06-10,OSM_ro760_0_89,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,9.99999999999735,277.3604003735785,0.0,9.0,352.6331664364811,540.9502339472238,176.84248455078605,2534.932879683254,3499.7616681251475,5016.178388255114
2026-06-10,OSM_ro761_0_10,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000000348,264.8184574590477,0.0,9.0,25.221216300870154,254.263085742879,82.25868059213546,2834.7620451899984,3425.531146202196,5092.60502518204
2026-06-10,OSM_ro761_0_12,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,9.999999999989836,264.81845745971196,0.0,9.0,5.221216427208151,239.45067122797553,84.9277455896935,2852.8766121247654,3420.9657379573564,5096.9585527230975
2026-06-10,OSM_ro761_0_2,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000000348,264.8184574590477,0.0,9.0,105.22121627579621,319.2210645482835,79.20901945874056,2762.5639192994295,3444.8935900683737,5075.9416623754
2026-06-10,OSM_ro761_0_4,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000000348,264.8184574590477,0.0,9.0,85.22121627765088,302.3061283391012,77.45907001033378,2780.573415569838,3439.8887763372463,5079.994518255516
2026-06-10,OSM_ro761_0_6,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000000348,264.8184574590477,0.0,9.0,65.22121628064343,285.789962055029,77.74972316213884,2798.6099461218964,3434.993120844312,5084.122820229056
2026-06-10,OSM_ro761_0_8,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000000348,264.8184574590477,0.0,9.0,45.22121628628365,269.74582404821905,80.00420187713715,2816.6729916145914,3430.2070909676195,5088.326384661425
2026-06-10,OSM_ro763_0_17,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,9.999999999996808,260.9872222189327,0.0,9.0,1349.4276352843506,168.11349582941307,261.7363276752014,1271.7137293297471,3514.796287373991,4362.488950989405
2026-06-10,OSM_ro763_0_19,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000003313,263.68255211965794,0.0,9.0,1367.7509353538037,154.2858411037226,244.84410054008742,1289.0735143050567,3501.8074773866847,4360.805509703969
2026-06-10,OSM_ro763_0_21,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000001942,270.8700475115287,0.0,9.0,1386.6138613392075,134.4182509703529,228.82346636263088,1307.1434439317425,3490.0594573502945,4360.677608803509
2026-06-10,OSM_ro763_0_23,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,10.000000000000123,270.87004751152887,0.0,9.0,1405.932024925141,114.43390670455487,213.6077952610391,1325.8210586041478,3479.441652989981,4361.98257075171
2026-06-10,OSM_ro763_0_25,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,9.999999999998291,278.51459554362293,0.0,9.0,1425.5586369586624,94.4911899100664,199.67695311585686,1344.9769775761204,3470.187239097776,4364.895880745316
2026-06-10,OSM_ro763_0_27,0,B-medium,0.65,0.125,1,2026-08-13.gpx,later_gpx_template,historical_reconstructed_spatial_exposure,False,trunk,9.99999999998812,281.5293492915516,5.638071609931046,9.0,1445.4173615107418,74.6363265616683,187.78892555133274,1364.5027628355986,3462.149236757293,4369.157368043364
