night,event_id,slot_minute,label,sin_hour,cos_hour,sin_doy,cos_doy,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,weather_code,surface_pressure,cloud_cover,global_prior,local3km_prior,actual_minute
2026-06-16,104.0:926,300,0,0.9659258262890683,0.25881904510252074,0.26556302780405594,-0.9640935007889755,24.9,92.0,23.6,0.0,3.0,1010.3,100.0,0.04552017893710871,0.008572883797850239,1291
2026-06-16,104.0:926,330,0,0.9914448613738104,0.1305261922200517,0.26556302780405594,-0.9640935007889755,25.049999999999997,91.5,23.55,0.0,3.0,1010.0999999999999,100.0,0.02619695106958657,0.0039677280071029435,1291
2026-06-16,104.0:926,360,0,1.0,6.123233995736766e-17,0.26556302780405594,-0.9640935007889755,25.2,91.0,23.5,0.0,3.0,1009.9,100.0,0.013833847644872296,0.0016487814779717184,1291
2026-06-16,104.0:926,390,0,0.9914448613738104,-0.1305261922200516,0.26556302780405594,-0.9640935007889755,25.1,91.0,23.4,0.0,3.0,1010.0,100.0,0.006665797627297505,0.0006142264214882665,1291
2026-06-16,104.0:926,420,0,0.9659258262890683,-0.25881904510252063,0.26556302780405594,-0.9640935007889755,25.0,91.0,23.3,0.0,3.0,1010.1,100.0,0.002918097146386623,0.0002049635516393293,1291
2026-06-16,104.0:926,450,0,0.9238795325112868,-0.3826834323650895,0.26556302780405594,-0.9640935007889755,25.05,92.5,23.75,0.0,3.0,1010.2,100.0,0.0011567372480529808,6.123646753849522e-05,1291
2026-06-16,104.0:926,480,0,0.8660254037844387,-0.4999999999999998,0.26556302780405594,-0.9640935007889755,25.1,94.0,24.2,0.0,3.0,1010.3,100.0,0.0004141276487428672,1.6376494412108626e-05,1291
2026-06-16,104.0:926,510,0,0.7933533402912352,-0.6087614290087207,0.26556302780405594,-0.9640935007889755,24.5,95.5,23.799999999999997,1.0,3.0,1010.3499999999999,100.0,0.00013363719618796782,3.919672636548342e-06,1291
2026-06-16,104.0:926,540,0,0.7071067811865476,-0.7071067811865475,0.26556302780405594,-0.9640935007889755,23.9,97.0,23.4,2.0,61.0,1010.4,100.0,3.880939984800541e-05,8.39583870244935e-07,1291
2026-06-16,104.0:926,570,0,0.6087614290087209,-0.793353340291235,0.26556302780405594,-0.9640935007889755,23.65,97.5,23.25,8.3,61.0,1010.3499999999999,100.0,1.0130602041384447e-05,1.609333270125167e-07,1291
2026-06-16,104.0:926,600,0,0.49999999999999994,-0.8660254037844387,0.26556302780405594,-0.9640935007889755,23.4,98.0,23.1,14.6,65.0,1010.3,100.0,2.3747187863863182e-06,2.760563738292425e-08,1291
2026-06-16,104.0:926,630,0,0.3826834323650899,-0.9238795325112867,0.26556302780405594,-0.9640935007889755,23.25,98.5,23.05,12.1,65.0,1010.4,100.0,4.996079102135886e-07,4.246057610168318e-09,1291
2026-06-16,104.0:926,660,0,0.258819045102521,-0.9659258262890682,0.26556302780405594,-0.9640935007889755,23.1,99.0,23.0,9.6,65.0,1010.5,100.0,9.506749971525634e-08,6.691490365165128e-10,1291
2026-06-16,104.0:926,690,0,0.130526192220052,-0.9914448613738104,0.26556302780405594,-0.9640935007889755,23.05,99.0,22.9,6.15,65.0,1010.5,100.0,2.2069695155343368e-08,8.378404760109962e-10,1291
2026-06-16,104.0:926,720,0,1.2246467991473532e-16,-1.0,0.26556302780405594,-0.9640935007889755,23.0,99.0,22.8,2.7,63.0,1010.5,100.0,4.262670807397364e-08,6.046595312452919e-09,1291
2026-06-16,104.0:926,750,0,-0.13052619222005177,-0.9914448613738104,0.26556302780405594,-0.9640935007889755,22.9,98.5,22.700000000000003,4.45,63.0,1010.85,100.0,2.3737730402838253e-07,4.265852041495776e-08,1291
2026-06-16,104.0:926,780,0,-0.2588190451025208,-0.9659258262890683,0.26556302780405594,-0.9640935007889755,22.8,98.0,22.6,6.2,63.0,1011.2,100.0,1.258203002616e-06,2.7016154689120643e-07,1291
2026-06-16,104.0:926,810,0,-0.38268343236508967,-0.9238795325112868,0.26556302780405594,-0.9640935007889755,23.15,98.5,22.950000000000003,4.2,63.0,1011.3,100.0,6.018402000360094e-06,1.5342435902855587e-06,1291
2026-06-16,104.0:926,840,0,-0.4999999999999997,-0.8660254037844388,0.26556302780405594,-0.9640935007889755,23.5,99.0,23.3,2.2,61.0,1011.4,100.0,2.597418398892195e-05,7.814388662826081e-06,1291
2026-06-16,104.0:926,870,0,-0.6087614290087207,-0.7933533402912352,0.26556302780405594,-0.9640935007889755,23.5,98.5,23.25,1.5,61.0,1011.65,100.0,0.00010125788051185776,3.5704664025846816e-05,1291
2026-06-16,104.0:926,900,0,-0.7071067811865471,-0.7071067811865479,0.26556302780405594,-0.9640935007889755,23.5,98.0,23.2,0.8,53.0,1011.9,100.0,0.00035700879494340914,0.0001463869473322696,1291
2026-06-16,104.0:926,930,0,-0.7933533402912349,-0.6087614290087209,0.26556302780405594,-0.9640935007889755,23.55,98.0,23.2,2.7500000000000004,53.0,1011.8499999999999,100.0,0.0011398452138749202,0.0005387273807221533,1291
2026-06-16,104.0:926,960,0,-0.8660254037844384,-0.5000000000000004,0.26556302780405594,-0.9640935007889755,23.6,98.0,23.2,4.7,63.0,1011.8,100.0,0.0032997968716148938,0.0017803150173621549,1291
2026-06-16,104.0:926,990,0,-0.9238795325112868,-0.3826834323650895,0.26556302780405594,-0.9640935007889755,23.6,98.5,23.299999999999997,4.800000000000001,63.0,1011.5999999999999,100.0,0.008672690014549842,0.005285620210364799,1291
2026-06-16,104.0:926,1020,0,-0.9659258262890683,-0.25881904510252063,0.24893980855376657,-0.9685189578512204,23.6,99.0,23.4,4.9,63.0,1011.4,100.0,0.020719845292951667,0.014106714799855457,1291
2026-06-16,104.0:926,1050,0,-0.9914448613738104,-0.13052619222005163,0.24893980855376657,-0.9685189578512204,23.75,97.5,23.35,4.2,63.0,1011.3,100.0,0.045053018270537766,0.03386958696772786,1291
2026-06-16,104.0:926,1080,0,-1.0,-1.8369701987210297e-16,0.24893980855376657,-0.9685189578512204,23.9,96.0,23.3,3.5,63.0,1011.2,100.0,0.08927437223287564,0.07322399408430805,1291
2026-06-16,104.0:926,1110,0,-0.9914448613738105,0.13052619222005127,0.24893980855376657,-0.9685189578512204,23.85,96.5,23.3,2.95,63.0,1011.1500000000001,100.0,0.16144424358717138,0.14271417909579678,1291
2026-06-16,104.0:926,1140,0,-0.9659258262890684,0.2588190451025203,0.24893980855376657,-0.9685189578512204,23.8,97.0,23.3,2.4,61.0,1011.1,100.0,0.2669135944004584,0.25112775146188904,1291
2026-06-16,104.0:926,1170,0,-0.923879532511287,0.38268343236508917,0.24893980855376657,-0.9685189578512204,23.700000000000003,97.0,23.200000000000003,2.7,61.0,1010.95,100.0,0.40434162853668876,0.39970881833717187,1291
2026-06-16,104.0:926,1200,0,-0.8660254037844386,0.5000000000000001,0.24893980855376657,-0.9685189578512204,23.6,97.0,23.1,3.0,63.0,1010.8,100.0,0.562924055761802,0.5767878221378836,1291
2026-06-16,104.0:926,1230,0,-0.7933533402912357,0.6087614290087199,0.24893980855376657,-0.9685189578512204,23.6,97.0,23.1,3.5,63.0,1010.5999999999999,100.0,0.7230761598544411,0.756713263737396,1291
2026-06-16,104.0:926,1260,0,-0.7071067811865477,0.7071067811865474,0.24893980855376657,-0.9685189578512204,23.6,97.0,23.1,4.0,63.0,1010.4,100.0,0.8612908020425176,0.9055952699041508,1291
2026-06-16,104.0:926,1290,1,-0.6087614290087209,0.7933533402912349,0.24893980855376657,-0.9685189578512204,23.5,96.5,22.950000000000003,3.05,63.0,1010.5999999999999,100.0,0.9573015547468355,0.9923822144846259,1291
2026-06-16,104.0:926,1320,0,-0.5000000000000004,0.8660254037844384,0.24893980855376657,-0.9685189578512204,23.4,96.0,22.8,2.1,61.0,1010.8,100.0,1.0,1.0,1291
2026-06-16,104.0:926,1350,0,-0.38268343236508956,0.9238795325112868,0.24893980855376657,-0.9685189578512204,23.4,97.0,22.9,2.25,61.0,1010.8499999999999,100.0,0.9893230357553544,0.9309086833926421,1291
2026-06-16,104.0:926,1380,0,-0.25881904510252157,0.9659258262890681,0.24893980855376657,-0.9685189578512204,23.4,98.0,23.0,2.4,61.0,1010.9,100.0,0.9339757402555596,0.8048272024241596,1291
2026-06-16,104.0:926,1410,0,-0.13052619222005168,0.9914448613738104,0.24893980855376657,-0.9685189578512204,23.6,97.0,23.1,2.05,61.0,1011.0,100.0,0.8471516537464759,0.650672203815672,1291
2026-06-17,108.0:930,0,0,0.0,1.0,0.24893980855376657,-0.9685189578512204,23.8,96.0,23.2,1.7,61.0,1011.1,100.0,0.7201593764489581,0.6618152062383013,1363
2026-06-17,108.0:930,30,0,0.13052619222005157,0.9914448613738104,0.24893980855376657,-0.9685189578512204,23.700000000000003,96.0,23.1,2.45,61.0,1011.35,100.0,0.6095766028736808,0.5317786438611672,1363
2026-06-17,108.0:930,60,0,0.25881904510252074,0.9659258262890683,0.24893980855376657,-0.9685189578512204,23.6,96.0,23.0,3.2,63.0,1011.6,100.0,0.5047015724934494,0.41638674606187087,1363
2026-06-17,108.0:930,90,0,0.3826834323650898,0.9238795325112867,0.24893980855376657,-0.9685189578512204,23.75,97.0,23.25,2.4000000000000004,63.0,1011.7,100.0,0.4104709960857376,0.3178197993503245,1363
2026-06-17,108.0:930,120,0,0.49999999999999994,0.8660254037844387,0.24893980855376657,-0.9685189578512204,23.9,98.0,23.5,1.6,61.0,1011.8,100.0,0.32858518089683403,0.23420579693069343,1363
2026-06-17,108.0:930,150,0,0.6087614290087207,0.7933533402912352,0.24893980855376657,-0.9685189578512204,24.049999999999997,97.5,23.6,2.35,61.0,1011.65,100.0,0.2584444641458797,0.16399021325133437,1363
2026-06-17,108.0:930,180,0,0.7071067811865475,0.7071067811865476,0.24893980855376657,-0.9685189578512204,24.2,97.0,23.7,3.1,63.0,1011.5,100.0,0.19845765447319258,0.10728287556181737,1363
2026-06-17,108.0:930,210,0,0.7933533402912352,0.6087614290087207,0.24893980855376657,-0.9685189578512204,24.45,98.0,24.1,2.3,63.0,1011.55,100.0,0.14725661732691095,0.0646572654463061,1363
2026-06-17,108.0:930,240,0,0.8660254037844386,0.5000000000000001,0.24893980855376657,-0.9685189578512204,24.7,99.0,24.5,1.5,61.0,1011.6,100.0,0.10428994427163508,0.03553177626714624,1363
2026-06-17,108.0:930,270,0,0.9238795325112867,0.38268343236508984,0.24893980855376657,-0.9685189578512204,24.85,99.0,24.6,2.2,61.0,1011.6500000000001,100.0,0.06963653960722921,0.017681853755445925,1363
2026-06-17,108.0:930,300,0,0.9659258262890683,0.25881904510252074,0.24893980855376657,-0.9685189578512204,25.0,99.0,24.7,2.9,63.0,1011.7,100.0,0.043362930836692855,0.007932680601485841,1363
2026-06-17,108.0:930,330,0,0.9914448613738104,0.1305261922200517,0.24893980855376657,-0.9685189578512204,24.85,99.0,24.6,4.1,63.0,1011.55,100.0,0.0249553727048796,0.0031994869049880264,1363
2026-06-17,108.0:930,360,0,1.0,6.123233995736766e-17,0.24893980855376657,-0.9685189578512204,24.7,99.0,24.5,5.3,63.0,1011.4,100.0,0.013178193271126397,0.0011581197323330104,1363
2026-06-17,108.0:930,390,0,0.9914448613738104,-0.1305261922200516,0.24893980855376657,-0.9685189578512204,24.85,99.0,24.65,3.15,63.0,1011.3499999999999,100.0,0.006349870637035468,0.00037581109044081546,1363
2026-06-17,108.0:930,420,0,0.9659258262890683,-0.25881904510252063,0.24893980855376657,-0.9685189578512204,25.0,99.0,24.8,1.0,55.0,1011.3,100.0,0.0027797930190128686,0.00010925360854102753,1363
2026-06-17,108.0:930,450,0,0.9238795325112868,-0.3826834323650895,0.24893980855376657,-0.9685189578512204,25.35,97.0,24.8,0.65,55.0,1011.0,99.0,0.0011019132948326996,2.844254482217134e-05,1363
2026-06-17,108.0:930,480,0,0.8660254037844387,-0.4999999999999998,0.24893980855376657,-0.9685189578512204,25.7,95.0,24.8,0.3,51.0,1010.7,98.0,0.0003944999256592537,6.629057941382457e-06,1363
2026-06-17,108.0:930,510,0,0.7933533402912352,-0.6087614290087207,0.24893980855376657,-0.9685189578512204,25.799999999999997,94.0,24.700000000000003,0.15,51.0,1010.5,98.5,0.000127303414788915,1.3829690299721468e-06,1363
2026-06-17,108.0:930,540,0,0.7071067811865476,-0.7071067811865475,0.24893980855376657,-0.9685189578512204,25.9,93.0,24.6,0.0,3.0,1010.3,99.0,3.6970014818690234e-05,2.5822817423160607e-07,1363
2026-06-17,108.0:930,570,0,0.6087614290087209,-0.793353340291235,0.24893980855376657,-0.9685189578512204,25.85,92.5,24.5,0.0,3.0,1010.3499999999999,98.5,9.650458625769219e-06,4.3152148568435085e-08,1363
2026-06-17,108.0:930,600,0,0.49999999999999994,-0.8660254037844387,0.24893980855376657,-0.9685189578512204,25.8,92.0,24.4,0.0,3.0,1010.4,98.0,2.262168169341496e-06,6.460919879561441e-09,1363
2026-06-17,108.0:930,630,0,0.3826834323650899,-0.9238795325112867,0.24893980855376657,-0.9685189578512204,25.700000000000003,92.5,24.35,0.0,3.0,1010.75,99.0,4.759289157383378e-07,9.378652900675253e-10,1363
2026-06-17,108.0:930,660,0,0.258819045102521,-0.9659258262890682,0.24893980855376657,-0.9685189578512204,25.6,93.0,24.3,0.0,3.0,1011.1,100.0,9.05627998699518e-08,7.341712201462891e-10,1363
2026-06-17,108.0:930,690,0,0.130526192220052,-0.9914448613738104,0.24893980855376657,-0.9685189578512204,24.85,95.0,23.950000000000003,0.65,3.0,1011.4000000000001,100.0,2.1034047973708938e-08,4.810753642831584e-09,1363
2026-06-17,108.0:930,720,0,1.2246467991473532e-16,-1.0,0.24893980855376657,-0.9685189578512204,24.1,97.0,23.6,1.3,61.0,1011.7,100.0,4.0697114757994154e-08,3.2736629740152684e-08,1363
2026-06-17,108.0:930,750,0,-0.13052619222005177,-0.9914448613738104,0.24893980855376657,-0.9685189578512204,24.0,98.0,23.65,1.9500000000000002,61.0,1011.7,100.0,2.268379391735907e-07,2.0017308883445216e-07,1363
2026-06-17,108.0:930,780,0,-0.2588190451025208,-0.9659258262890683,0.24893980855376657,-0.9685189578512204,23.9,99.0,23.7,2.6,63.0,1011.7,100.0,1.2035596936444403e-06,1.0977900564784462e-06,1363
2026-06-17,108.0:930,810,0,-0.38268343236508967,-0.9238795325112868,0.24893980855376657,-0.9685189578512204,23.75,98.5,23.5,1.9500000000000002,63.0,1011.85,100.0,5.764482379406045e-06,5.401931234015403e-06,1363
2026-06-17,108.0:930,840,0,-0.4999999999999997,-0.8660254037844388,0.24893980855376657,-0.9685189578512204,23.6,98.0,23.3,1.3,61.0,1012.0,100.0,2.4919101547577106e-05,2.3863337481017112e-05,1363
2026-06-17,108.0:930,870,0,-0.6087614290087207,-0.7933533402912352,0.24893980855376657,-0.9685189578512204,23.3,98.0,23.0,4.25,61.0,1012.45,100.0,9.73433369781984e-05,9.470357767782097e-05,1363
2026-06-17,108.0:930,900,0,-0.7071067811865471,-0.7071067811865479,0.24893980855376657,-0.9685189578512204,23.0,98.0,22.7,7.2,63.0,1012.9,100.0,0.0003440674919191659,0.000337940534345446,1363
2026-06-17,108.0:930,930,0,-0.7933533402912349,-0.6087614290087209,0.24893980855376657,-0.9685189578512204,22.95,98.0,22.65,4.5,63.0,1012.25,100.0,0.0011018394310971069,0.0010855502134702111,1363
2026-06-17,108.0:930,960,0,-0.8660254037844384,-0.5000000000000004,0.24893980855376657,-0.9685189578512204,22.9,98.0,22.6,1.8,61.0,1011.6,100.0,0.0032010967183378498,0.0031436657464003807,1363
2026-06-17,108.0:930,990,0,-0.9238795325112868,-0.3826834323650895,0.24893980855376657,-0.9685189578512204,23.049999999999997,97.5,22.65,1.15,61.0,1011.6,100.0,0.00844760615566995,0.008222852111389461,1363
2026-06-17,108.0:930,1020,0,-0.9659258262890683,-0.25881904510252063,0.23224292400907015,-0.9726578145718654,23.2,97.0,22.7,0.5,53.0,1011.6,100.0,0.020274176878510547,0.019473847835104616,1363
2026-06-17,108.0:930,1050,0,-0.9914448613738104,-0.13052619222005163,0.23224292400907015,-0.9726578145718654,23.4,97.5,22.95,0.3,53.0,1011.55,99.0,0.044302009451022806,0.041881272359853824,1363
2026-06-17,108.0:930,1080,0,-1.0,-1.8369701987210297e-16,0.23224292400907015,-0.9726578145718654,23.6,98.0,23.2,0.1,51.0,1011.5,98.0,0.08824022995868933,0.08208876282250191,1363
2026-06-17,108.0:930,1110,0,-0.9914448613738105,0.13052619222005127,0.23224292400907015,-0.9726578145718654,23.75,98.5,23.45,0.05,51.0,1011.35,99.0,0.1603996961465715,0.1472406911979761,1363
2026-06-17,108.0:930,1140,0,-0.9659258262890684,0.2588190451025203,0.23224292400907015,-0.9726578145718654,23.9,99.0,23.7,0.0,3.0,1011.2,100.0,0.2664818434285969,0.24275442689579405,1363
2026-06-17,108.0:930,1170,0,-0.923879532511287,0.38268343236508917,0.23224292400907015,-0.9726578145718654,23.45,99.5,23.35,0.05,3.0,1011.7,100.0,0.4053977166598407,0.3694699465218285,1363
2026-06-17,108.0:930,1200,0,-0.8660254037844386,0.5000000000000001,0.23224292400907015,-0.9726578145718654,23.0,100.0,23.0,0.1,51.0,1012.2,100.0,0.5661861534605526,0.5210636355224305,1363
2026-06-17,108.0:930,1230,0,-0.7933533402912357,0.6087614290087199,0.23224292400907015,-0.9726578145718654,23.0,99.5,22.95,1.35,51.0,1012.05,100.0,0.7284817070326657,0.6827906306196897,1363
2026-06-17,108.0:930,1260,0,-0.7071067811865477,0.7071067811865474,0.23224292400907015,-0.9726578145718654,23.0,99.0,22.9,2.6,63.0,1011.9,100.0,0.867515193270026,0.8326019096111675,1363
2026-06-17,108.0:930,1290,0,-0.6087614290087209,0.7933533402912349,0.23224292400907015,-0.9726578145718654,23.0,99.0,22.85,1.9500000000000002,63.0,1011.9,100.0,0.9618476286123926,0.9453832388696453,1363
2026-06-17,108.0:930,1320,0,-0.5000000000000004,0.8660254037844384,0.23224292400907015,-0.9726578145718654,23.0,99.0,22.8,1.3,61.0,1011.9,100.0,1.0,1.0,1363
2026-06-17,108.0:930,1350,1,-0.38268343236508956,0.9238795325112868,0.23224292400907015,-0.9726578145718654,22.95,98.5,22.700000000000003,1.65,61.0,1011.9,100.0,0.9827018875117427,0.9868678524618532,1363
2026-06-17,108.0:930,1380,0,-0.25881904510252157,0.9659258262890681,0.23224292400907015,-0.9726578145718654,22.9,98.0,22.6,2.0,61.0,1011.9,100.0,0.9203245417039039,0.9121533502597482,1363
2026-06-17,108.0:930,1410,0,-0.13052619222005168,0.9914448613738104,0.23224292400907015,-0.9726578145718654,23.299999999999997,98.5,23.05,1.2,61.0,1011.8499999999999,100.0,0.8278286814803785,0.7954965944627211,1363
2026-06-17,109.0:931,0,0,0.0,1.0,0.24893980855376657,-0.9685189578512204,23.8,96.0,23.2,1.7,61.0,1011.1,100.0,0.7201593764489581,0.6224351361968967,1407
2026-06-17,109.0:931,30,0,0.13052619222005157,0.9914448613738104,0.24893980855376657,-0.9685189578512204,23.700000000000003,96.0,23.1,2.45,61.0,1011.35,100.0,0.6095766028736808,0.4955955973316191,1407
2026-06-17,109.0:931,60,0,0.25881904510252074,0.9659258262890683,0.24893980855376657,-0.9685189578512204,23.6,96.0,23.0,3.2,63.0,1011.6,100.0,0.5047015724934494,0.38089964019048794,1407
2026-06-17,109.0:931,90,0,0.3826834323650898,0.9238795325112867,0.24893980855376657,-0.9685189578512204,23.75,97.0,23.25,2.4000000000000004,63.0,1011.7,100.0,0.4104709960857376,0.28317477288503706,1407
2026-06-17,109.0:931,120,0,0.49999999999999994,0.8660254037844387,0.24893980855376657,-0.9685189578512204,23.9,98.0,23.5,1.6,61.0,1011.8,100.0,0.32858518089683403,0.20363886412457025,1407
2026-06-17,109.0:931,150,0,0.6087614290087207,0.7933533402912352,0.24893980855376657,-0.9685189578512204,24.049999999999997,97.5,23.6,2.35,61.0,1011.65,100.0,0.2584444641458797,0.1411506071464856,1407
2026-06-17,109.0:931,180,0,0.7071067811865475,0.7071067811865476,0.24893980855376657,-0.9685189578512204,24.2,97.0,23.7,3.1,63.0,1011.5,100.0,0.19845765447319258,0.09357276303416094,1407
2026-06-17,109.0:931,210,0,0.7933533402912352,0.6087614290087207,0.24893980855376657,-0.9685189578512204,24.45,98.0,24.1,2.3,63.0,1011.55,100.0,0.14725661732691095,0.05868086314771098,1407
2026-06-17,109.0:931,240,0,0.8660254037844386,0.5000000000000001,0.24893980855376657,-0.9685189578512204,24.7,99.0,24.5,1.5,61.0,1011.6,100.0,0.10428994427163508,0.03439335305393752,1407
2026-06-17,109.0:931,270,0,0.9238795325112867,0.38268343236508984,0.24893980855376657,-0.9685189578512204,24.85,99.0,24.6,2.2,61.0,1011.6500000000001,100.0,0.06963653960722921,0.01862974612176838,1407
2026-06-17,109.0:931,300,0,0.9659258262890683,0.25881904510252074,0.24893980855376657,-0.9685189578512204,25.0,99.0,24.7,2.9,63.0,1011.7,100.0,0.043362930836692855,0.009240020970778617,1407
2026-06-17,109.0:931,330,0,0.9914448613738104,0.1305261922200517,0.24893980855376657,-0.9685189578512204,24.85,99.0,24.6,4.1,63.0,1011.55,100.0,0.0249553727048796,0.004166934602663869,1407
2026-06-17,109.0:931,360,0,1.0,6.123233995736766e-17,0.24893980855376657,-0.9685189578512204,24.7,99.0,24.5,5.3,63.0,1011.4,100.0,0.013178193271126397,0.0016999519817761685,1407
2026-06-17,109.0:931,390,0,0.9914448613738104,-0.1305261922200516,0.24893980855376657,-0.9685189578512204,24.85,99.0,24.65,3.15,63.0,1011.3499999999999,100.0,0.006349870637035468,0.0006251719613661938,1407
2026-06-17,109.0:931,420,0,0.9659258262890683,-0.25881904510252063,0.24893980855376657,-0.9685189578512204,25.0,99.0,24.8,1.0,55.0,1011.3,100.0,0.0027797930190128686,0.00020675616025649275,1407
2026-06-17,109.0:931,450,0,0.9238795325112868,-0.3826834323650895,0.24893980855376657,-0.9685189578512204,25.35,97.0,24.8,0.65,55.0,1011.0,99.0,0.0011019132948326996,6.139131785302443e-05,1407
2026-06-17,109.0:931,480,0,0.8660254037844387,-0.4999999999999998,0.24893980855376657,-0.9685189578512204,25.7,95.0,24.8,0.3,51.0,1010.7,98.0,0.0003944999256592537,1.6348224998975333e-05,1407
2026-06-17,109.0:931,510,0,0.7933533402912352,-0.6087614290087207,0.24893980855376657,-0.9685189578512204,25.799999999999997,94.0,24.700000000000003,0.15,51.0,1010.5,98.5,0.000127303414788915,3.901499474821632e-06,1407
2026-06-17,109.0:931,540,0,0.7071067811865476,-0.7071067811865475,0.24893980855376657,-0.9685189578512204,25.9,93.0,24.6,0.0,3.0,1010.3,99.0,3.6970014818690234e-05,8.340206372009114e-07,1407
2026-06-17,109.0:931,570,0,0.6087614290087209,-0.793353340291235,0.24893980855376657,-0.9685189578512204,25.85,92.5,24.5,0.0,3.0,1010.3499999999999,98.5,9.650458625769219e-06,1.5964803600665193e-07,1407
2026-06-17,109.0:931,600,0,0.49999999999999994,-0.8660254037844387,0.24893980855376657,-0.9685189578512204,25.8,92.0,24.4,0.0,3.0,1010.4,98.0,2.262168169341496e-06,2.735943140633565e-08,1407
2026-06-17,109.0:931,630,0,0.3826834323650899,-0.9238795325112867,0.24893980855376657,-0.9685189578512204,25.700000000000003,92.5,24.35,0.0,3.0,1010.75,99.0,4.759289157383378e-07,4.2048244514159055e-09,1407
2026-06-17,109.0:931,660,0,0.258819045102521,-0.9659258262890682,0.24893980855376657,-0.9685189578512204,25.6,93.0,24.3,0.0,3.0,1011.1,100.0,9.05627998699518e-08,6.564182923141357e-10,1407
2026-06-17,109.0:931,690,0,0.130526192220052,-0.9914448613738104,0.24893980855376657,-0.9685189578512204,24.85,95.0,23.950000000000003,0.65,3.0,1011.4000000000001,100.0,2.1034047973708938e-08,7.810516133189944e-10,1407
2026-06-17,109.0:931,720,0,1.2246467991473532e-16,-1.0,0.24893980855376657,-0.9685189578512204,24.1,97.0,23.6,1.3,61.0,1011.7,100.0,4.0697114757994154e-08,5.642555208464052e-09,1407
2026-06-17,109.0:931,750,0,-0.13052619222005177,-0.9914448613738104,0.24893980855376657,-0.9685189578512204,24.0,98.0,23.65,1.9500000000000002,61.0,1011.7,100.0,2.268379391735907e-07,4.007076366911445e-08,1407
2026-06-17,109.0:931,780,0,-0.2588190451025208,-0.9659258262890683,0.24893980855376657,-0.9685189578512204,23.9,99.0,23.7,2.6,63.0,1011.7,100.0,1.2035596936444403e-06,2.554369797022934e-07,1407
2026-06-17,109.0:931,810,0,-0.38268343236508967,-0.9238795325112868,0.24893980855376657,-0.9685189578512204,23.75,98.5,23.5,1.9500000000000002,63.0,1011.85,100.0,5.764482379406045e-06,1.4598744841915256e-06,1407
2026-06-17,109.0:931,840,0,-0.4999999999999997,-0.8660254037844388,0.24893980855376657,-0.9685189578512204,23.6,98.0,23.3,1.3,61.0,1012.0,100.0,2.4919101547577106e-05,7.4811603772609965e-06,1407
2026-06-17,109.0:931,870,0,-0.6087614290087207,-0.7933533402912352,0.24893980855376657,-0.9685189578512204,23.3,98.0,23.0,4.25,61.0,1012.45,100.0,9.73433369781984e-05,3.438019734206233e-05,1407
2026-06-17,109.0:931,900,0,-0.7071067811865471,-0.7071067811865479,0.24893980855376657,-0.9685189578512204,23.0,98.0,22.7,7.2,63.0,1012.9,100.0,0.0003440674919191659,0.00014171367214880427,1407
2026-06-17,109.0:931,930,0,-0.7933533402912349,-0.6087614290087209,0.24893980855376657,-0.9685189578512204,22.95,98.0,22.65,4.5,63.0,1012.25,100.0,0.0011018394310971069,0.0005240533911049123,1407
2026-06-17,109.0:931,960,0,-0.8660254037844384,-0.5000000000000004,0.24893980855376657,-0.9685189578512204,22.9,98.0,22.6,1.8,61.0,1011.6,100.0,0.0032010967183378498,0.0017390862464969296,1407
2026-06-17,109.0:931,990,0,-0.9238795325112868,-0.3826834323650895,0.24893980855376657,-0.9685189578512204,23.049999999999997,97.5,22.65,1.15,61.0,1011.6,100.0,0.00844760615566995,0.005180888787815651,1407
2026-06-17,109.0:931,1020,0,-0.9659258262890683,-0.25881904510252063,0.23224292400907015,-0.9726578145718654,23.2,97.0,22.7,0.5,53.0,1011.6,100.0,0.020274176878510547,0.01386208069876868,1407
2026-06-17,109.0:931,1050,0,-0.9914448613738104,-0.13052619222005163,0.23224292400907015,-0.9726578145718654,23.4,97.5,22.95,0.3,53.0,1011.55,99.0,0.044302009451022806,0.033332175284387915,1407
2026-06-17,109.0:931,1080,0,-1.0,-1.8369701987210297e-16,0.23224292400907015,-0.9726578145718654,23.6,98.0,23.2,0.1,51.0,1011.5,98.0,0.08824022995868933,0.07208976913707535,1407
2026-06-17,109.0:931,1110,0,-0.9914448613738105,0.13052619222005127,0.23224292400907015,-0.9726578145718654,23.75,98.5,23.45,0.05,51.0,1011.35,99.0,0.1603996961465715,0.1403956309267908,1407
2026-06-17,109.0:931,1140,0,-0.9659258262890684,0.2588190451025203,0.23224292400907015,-0.9726578145718654,23.9,99.0,23.7,0.0,3.0,1011.2,100.0,0.2664818434285969,0.2465943045442018,1407
2026-06-17,109.0:931,1170,0,-0.923879532511287,0.38268343236508917,0.23224292400907015,-0.9726578145718654,23.45,99.5,23.35,0.05,3.0,1011.7,100.0,0.4053977166598407,0.3914684321852373,1407
2026-06-17,109.0:931,1200,0,-0.8660254037844386,0.5000000000000001,0.23224292400907015,-0.9726578145718654,23.0,100.0,23.0,0.1,51.0,1012.2,100.0,0.5661861534605526,0.5633464418261384,1407
2026-06-17,109.0:931,1230,0,-0.7933533402912357,0.6087614290087199,0.23224292400907015,-0.9726578145718654,23.0,99.5,22.95,1.35,51.0,1012.05,100.0,0.7284817070326657,0.7378235059833117,1407
