radius_m,bandwidth_h,local_weight,min_local,tau_days,eligible,nights_scored,median_absolute_error_minutes,mean_absolute_error_minutes,within_30m_hits,within_30m_rate,within_30m_wilson95,within_60m_hits,within_60m_rate,within_60m_wilson95,within_90m_hits,within_90m_rate,within_90m_wilson95,selection_score
1000,1.5,0.95,2,180.0,98,29,99.5,120.34693877551021,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",47,0.47959183673469385,"[0.38332963929572583, 0.5773936800551093]",1.4002905328798188
1500,1.5,0.8,3,180.0,98,29,117.0,118.85714285714286,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",29,0.29591836734693877,"[0.21463049371609197, 0.39260269979225826]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.3983418367346938
500,1.5,0.99,2,180.0,98,29,104.5,116.6734693877551,16,0.16326530612244897,"[0.10306715625004181, 0.24886761303873606]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.3968183106575964
3000,0.75,0.8,1,180.0,98,29,91.0,124.14285714285714,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",31,0.3163265306122449,"[0.23266923518824523, 0.41384063896927004]",48,0.4897959183673469,"[0.3930904002751632, 0.5872712594002543]",1.3959892290249432
2000,1.0,0.95,1,90.0,98,29,91.5,121.79591836734694,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",30,0.30612244897959184,"[0.22362525822357754, 0.4032462756093553]",47,0.47959183673469385,"[0.38332963929572583, 0.5773936800551093]",1.395642006802721
3000,1.0,0.95,3,180.0,98,29,92.5,121.24489795918367,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",33,0.336734693877551,"[0.25089992900091485, 0.4348866258057654]",47,0.47959183673469385,"[0.38332963929572583, 0.5773936800551093]",1.3949475623582765
500,1.0,0.8,2,,98,29,112.5,123.77551020408163,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",28,0.2857142857142857,"[0.20568632301416542, 0.38190853016960236]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3912627551020407
2000,2.0,0.95,3,180.0,98,29,99.5,117.28571428571429,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",29,0.29591836734693877,"[0.21463049371609197, 0.39260269979225826]",46,0.46938775510204084,"[0.37360789598305366, 0.567477083043199]",1.3900864512471656
3000,0.5,0.99,3,90.0,98,29,100.0,125.40816326530613,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",44,0.4489795918367347,"[0.3542819817359245, 0.5475263166411631]",1.3897392290249433
1000,1.5,0.99,3,180.0,98,29,115.0,123.87755102040816,16,0.16326530612244897,"[0.10306715625004181, 0.24886761303873606]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.3895266439909297
500,1.0,0.95,3,,98,29,118.0,125.63265306122449,18,0.1836734693877551,"[0.11945967624196774, 0.2717517736959752]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.3874433106575965
2000,1.0,0.95,2,90.0,98,29,92.0,119.65306122448979,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",30,0.30612244897959184,"[0.22362525822357754, 0.4032462756093553]",46,0.46938775510204084,"[0.37360789598305366, 0.567477083043199]",1.3850907029478459
3000,0.75,0.8,2,180.0,98,29,92.5,124.75510204081633,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",31,0.3163265306122449,"[0.23266923518824523, 0.41384063896927004]",47,0.47959183673469385,"[0.38332963929572583, 0.5773936800551093]",1.3847434807256236
500,0.75,0.8,1,180.0,98,29,109.0,122.12244897959184,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",28,0.2857142857142857,"[0.20568632301416542, 0.38190853016960236]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.3834892290249432
3000,0.5,0.8,3,90.0,98,29,96.5,123.28571428571429,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",28,0.2857142857142857,"[0.20568632301416542, 0.38190853016960236]",47,0.47959183673469385,"[0.38332963929572583, 0.5773936800551093]",1.3819657029478458
1500,1.5,0.95,2,,98,29,111.5,122.42857142857143,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",44,0.4489795918367347,"[0.3542819817359245, 0.5475263166411631]",1.3817531179138323
500,0.5,0.99,2,180.0,98,29,112.0,123.91836734693878,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",32,0.32653061224489793,"[0.2417611712469177, 0.42438704323518]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.38140589569161
1500,2.0,0.99,3,180.0,98,29,97.5,119.81632653061224,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",28,0.2857142857142857,"[0.20568632301416542, 0.38190853016960236]",47,0.47959183673469385,"[0.38332963929572583, 0.5773936800551093]",1.3812712585034015
500,1.0,0.95,3,90.0,98,29,114.0,119.73469387755102,16,0.16326530612244897,"[0.10306715625004181, 0.24886761303873606]",28,0.2857142857142857,"[0.20568632301416542, 0.38190853016960236]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.380017006802721
1000,1.5,0.8,3,180.0,98,29,100.0,118.51020408163265,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",29,0.29591836734693877,"[0.21463049371609197, 0.39260269979225826]",45,0.45918367346938777,"[0.36392528815047387, 0.5575213505511963]",1.3795351473922903
1500,1.5,0.95,1,180.0,98,29,89.0,119.73469387755102,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",50,0.5102040816326531,"[0.41272874059974574, 0.6069095997248368]",1.3769699546485263
1000,1.5,0.99,2,180.0,98,29,104.5,121.73469387755102,16,0.16326530612244897,"[0.10306715625004181, 0.24886761303873606]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",44,0.4489795918367347,"[0.3542819817359245, 0.5475263166411631]",1.3764101473922903
1500,2.0,0.99,3,,98,29,105.5,120.85714285714286,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3757157029478457
2000,0.5,0.99,2,180.0,98,29,105.5,124.77551020408163,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",30,0.30612244897959184,"[0.22362525822357754, 0.4032462756093553]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3757157029478457
1500,1.5,0.8,1,,98,29,106.5,119.91836734693878,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3750212585034012
1500,1.5,0.8,2,,98,29,106.5,119.93877551020408,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3750212585034012
3000,0.75,0.8,3,180.0,98,29,94.0,125.6734693877551,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",31,0.3163265306122449,"[0.23266923518824523, 0.41384063896927004]",46,0.46938775510204084,"[0.37360789598305366, 0.567477083043199]",1.373497732426304
1500,1.0,0.99,2,180.0,98,29,95.5,125.0204081632653,14,0.14285714285714285,"[0.0870439104644005, 0.2256141781752124]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",45,0.45918367346938777,"[0.36392528815047387, 0.5575213505511963]",1.3724560657596372
500,1.0,0.8,2,180.0,98,29,111.5,121.0204081632653,16,0.16326530612244897,"[0.10306715625004181, 0.24886761303873606]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.3715490362811793
2000,1.5,0.95,3,90.0,98,29,99.5,118.61224489795919,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",32,0.32653061224489793,"[0.2417611712469177, 0.42438704323518]",44,0.4489795918367347,"[0.3542819817359245, 0.5475263166411631]",1.3696782879818594
1500,1.5,0.8,1,180.0,98,29,117.0,117.85714285714286,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3677295918367345
1500,1.5,0.8,2,180.0,98,29,117.0,117.87755102040816,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3677295918367345
500,1.0,0.99,3,,98,29,119.0,128.89795918367346,17,0.17346938775510204,"[0.11122039941721075, 0.26035271019614964]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",37,0.37755102040816324,"[0.2879039439886928, 0.4764359721163174]",1.3663407029478458
1000,1.5,0.99,2,,98,29,108.5,124.48979591836735,16,0.16326530612244897,"[0.10306715625004181, 0.24886761303873606]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",41,0.41836734693877553,"[0.3255902758170348, 0.5173030015863054]",1.3634282879818596
1000,1.0,0.95,1,180.0,98,29,94.5,121.89795918367346,14,0.14285714285714285,"[0.0870439104644005, 0.2256141781752124]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",46,0.46938775510204084,"[0.37360789598305366, 0.567477083043199]",1.3629464285714286
500,0.5,0.99,2,90.0,98,29,109.5,122.6938775510204,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",32,0.32653061224489793,"[0.2417611712469177, 0.42438704323518]",41,0.41836734693877553,"[0.3255902758170348, 0.5173030015863054]",1.3627338435374148
1500,1.5,0.8,3,,98,29,110.5,121.53061224489795,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.3620393990929704
1500,1.5,0.95,1,,98,29,96.5,122.10204081632654,14,0.14285714285714285,"[0.0870439104644005, 0.2256141781752124]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",46,0.46938775510204084,"[0.37360789598305366, 0.567477083043199]",1.3615575396825397
2000,1.0,0.95,1,180.0,98,29,96.5,125.36734693877551,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",30,0.30612244897959184,"[0.22362525822357754, 0.4032462756093553]",44,0.4489795918367347,"[0.3542819817359245, 0.5475263166411631]",1.3615575396825397
3000,1.0,0.8,1,,98,29,97.5,123.20408163265306,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",29,0.29591836734693877,"[0.21463049371609197, 0.39260269979225826]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3608630952380953
3000,1.0,0.8,2,,98,29,97.5,123.51020408163265,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",29,0.29591836734693877,"[0.21463049371609197, 0.39260269979225826]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3608630952380953
500,1.0,0.95,2,90.0,98,29,114.0,119.36734693877551,14,0.14285714285714285,"[0.0870439104644005, 0.2256141781752124]",29,0.29591836734693877,"[0.21463049371609197, 0.39260269979225826]",41,0.41836734693877553,"[0.3255902758170348, 0.5173030015863054]",1.3596088435374152
1000,0.75,0.95,1,90.0,98,29,100.0,122.3265306122449,14,0.14285714285714285,"[0.0870439104644005, 0.2256141781752124]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",44,0.4489795918367347,"[0.3542819817359245, 0.5475263166411631]",1.3591269841269842
1000,1.5,0.8,3,,98,29,103.0,122.46938775510205,14,0.14285714285714285,"[0.0870439104644005, 0.2256141781752124]",28,0.2857142857142857,"[0.20568632301416542, 0.38190853016960236]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.3570436507936507
2000,0.5,0.99,1,180.0,98,29,105.5,127.53061224489795,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",29,0.29591836734693877,"[0.21463049371609197, 0.39260269979225826]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3553075396825398
2000,1.5,0.8,1,180.0,98,29,106.0,117.6734693877551,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",32,0.32653061224489793,"[0.2417611712469177, 0.42438704323518]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3549603174603173
2000,1.5,0.8,2,180.0,98,29,106.0,117.6734693877551,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",32,0.32653061224489793,"[0.2417611712469177, 0.42438704323518]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3549603174603173
1500,1.0,0.99,1,180.0,98,29,95.5,129.89795918367346,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",46,0.46938775510204084,"[0.37360789598305366, 0.567477083043199]",1.352047902494331
2000,1.5,0.95,3,,98,29,111.0,124.12244897959184,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",30,0.30612244897959184,"[0.22362525822357754, 0.4032462756093553]",41,0.41836734693877553,"[0.3255902758170348, 0.5173030015863054]",1.351488095238095
2000,1.0,0.95,2,180.0,98,29,96.5,123.22448979591837,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",30,0.30612244897959184,"[0.22362525822357754, 0.4032462756093553]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3513534580498865
3000,1.0,0.8,3,,98,29,98.0,124.73469387755102,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",29,0.29591836734693877,"[0.21463049371609197, 0.39260269979225826]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.3503117913832199
1000,1.5,0.8,1,,98,29,98.5,120.0,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",28,0.2857142857142857,"[0.20568632301416542, 0.38190853016960236]",44,0.4489795918367347,"[0.3542819817359245, 0.5475263166411631]",1.3499645691609976
500,1.0,0.95,2,180.0,98,29,114.0,120.77551020408163,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",41,0.41836734693877553,"[0.3255902758170348, 0.5173030015863054]",1.3494047619047618
1000,0.5,0.99,1,90.0,98,29,101.0,122.48979591836735,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",29,0.29591836734693877,"[0.21463049371609197, 0.39260269979225826]",45,0.45918367346938777,"[0.36392528815047387, 0.5575213505511963]",1.3482284580498864
500,0.75,0.95,1,90.0,98,29,103.0,117.81632653061224,14,0.14285714285714285,"[0.0870439104644005, 0.2256141781752124]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",45,0.45918367346938777,"[0.36392528815047387, 0.5575213505511963]",1.3468395691609976
500,0.75,0.99,1,180.0,98,29,105.5,120.46938775510205,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",28,0.2857142857142857,"[0.20568632301416542, 0.38190853016960236]",44,0.4489795918367347,"[0.3542819817359245, 0.5475263166411631]",1.3451034580498866
500,1.5,0.99,2,,98,29,107.5,120.46938775510205,16,0.16326530612244897,"[0.10306715625004181, 0.24886761303873606]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.3437145691609977
500,0.5,0.95,2,90.0,98,29,109.5,123.12244897959184,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",31,0.3163265306122449,"[0.23266923518824523, 0.41384063896927004]",41,0.41836734693877553,"[0.3255902758170348, 0.5173030015863054]",1.3423256802721089
2000,1.5,0.8,3,180.0,98,29,111.0,119.51020408163265,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",32,0.32653061224489793,"[0.2417611712469177, 0.42438704323518]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.341284013605442
1000,1.5,0.8,1,180.0,98,29,97.0,116.04081632653062,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",47,0.47959183673469385,"[0.38332963929572583, 0.5773936800551093]",1.3408021541950113
1000,1.0,0.99,2,180.0,98,29,113.5,126.20408163265306,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.3395479024943309
500,0.5,0.95,2,180.0,98,29,114.0,124.81632653061224,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",31,0.3163265306122449,"[0.23266923518824523, 0.41384063896927004]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.339200680272109
1000,1.5,0.8,2,,98,29,101.0,121.53061224489795,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",28,0.2857142857142857,"[0.20568632301416542, 0.38190853016960236]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3380243764172335
2000,1.5,0.99,3,90.0,98,29,101.5,119.95918367346938,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",30,0.30612244897959184,"[0.22362525822357754, 0.4032462756093553]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.3376771541950114
1500,0.75,0.95,2,90.0,98,29,102.5,125.34693877551021,14,0.14285714285714285,"[0.0870439104644005, 0.2256141781752124]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.3369827097505669
1500,0.75,0.95,1,90.0,98,29,103.0,129.91836734693877,14,0.14285714285714285,"[0.0870439104644005, 0.2256141781752124]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.3366354875283446
1500,1.0,0.95,1,90.0,98,29,91.5,125.0204081632653,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",48,0.4897959183673469,"[0.3930904002751632, 0.5872712594002543]",1.334417517006803
500,0.75,0.99,3,90.0,98,29,111.0,121.14285714285714,14,0.14285714285714285,"[0.0870439104644005, 0.2256141781752124]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.331079931972789
1000,1.5,0.8,2,180.0,98,29,98.5,117.87755102040816,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",46,0.46938775510204084,"[0.37360789598305366, 0.567477083043199]",1.3295564058956917
1500,1.5,0.99,3,90.0,98,29,100.0,121.6938775510204,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",44,0.4489795918367347,"[0.3542819817359245, 0.5475263166411631]",1.3285147392290249
500,1.0,0.8,1,90.0,98,29,115.0,119.55102040816327,14,0.14285714285714285,"[0.0870439104644005, 0.2256141781752124]",28,0.2857142857142857,"[0.20568632301416542, 0.38190853016960236]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.3283021541950113
1000,0.5,0.95,1,90.0,98,29,101.0,124.63265306122449,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",29,0.29591836734693877,"[0.21463049371609197, 0.39260269979225826]",46,0.46938775510204084,"[0.37360789598305366, 0.567477083043199]",1.3278202947845805
2000,0.75,0.99,1,,98,29,102.5,131.48979591836735,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",29,0.29591836734693877,"[0.21463049371609197, 0.39260269979225826]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3267786281179137
2000,0.75,0.99,2,,98,29,102.5,128.73469387755102,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",29,0.29591836734693877,"[0.21463049371609197, 0.39260269979225826]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3267786281179137
1000,1.0,0.99,1,,98,29,105.0,128.9795918367347,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.3250425170068028
2000,0.5,0.99,2,,98,29,105.5,129.0,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",29,0.29591836734693877,"[0.21463049371609197, 0.39260269979225826]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3246952947845805
2000,1.5,0.8,1,,98,29,106.0,121.04081632653062,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",32,0.32653061224489793,"[0.2417611712469177, 0.42438704323518]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3243480725623582
2000,1.5,0.8,2,,98,29,106.0,121.04081632653062,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",32,0.32653061224489793,"[0.2417611712469177, 0.42438704323518]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3243480725623582
1500,1.0,0.95,2,90.0,98,29,92.0,121.06122448979592,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",47,0.47959183673469385,"[0.38332963929572583, 0.5773936800551093]",1.3238662131519274
2000,1.5,0.99,3,,98,29,108.5,123.91836734693878,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",31,0.3163265306122449,"[0.23266923518824523, 0.41384063896927004]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.3226119614512473
500,0.75,0.95,2,90.0,98,29,110.5,121.0204081632653,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.3212230725623584
500,0.75,0.99,2,180.0,98,29,111.5,123.36734693877551,14,0.14285714285714285,"[0.0870439104644005, 0.2256141781752124]",28,0.2857142857142857,"[0.20568632301416542, 0.38190853016960236]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.320528628117914
500,1.0,0.8,3,90.0,98,29,114.0,121.48979591836735,16,0.16326530612244897,"[0.10306715625004181, 0.24886761303873606]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.318792517006803
1000,0.75,0.99,2,180.0,98,29,114.0,128.10204081632654,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.3187925170068027
1000,1.5,0.99,3,,98,29,115.0,127.55102040816327,16,0.16326530612244897,"[0.10306715625004181, 0.24886761303873606]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.3180980725623583
2000,0.5,0.95,2,,98,29,103.5,129.0408163265306,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",45,0.45918367346938777,"[0.36392528815047387, 0.5575213505511963]",1.3158801020408164
2000,1.5,0.8,3,,98,29,111.0,122.87755102040816,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",32,0.32653061224489793,"[0.2417611712469177, 0.42438704323518]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.310671768707483
2000,0.75,0.95,1,,98,29,99.5,131.22448979591837,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",29,0.29591836734693877,"[0.21463049371609197, 0.39260269979225826]",44,0.4489795918367347,"[0.3542819817359245, 0.5475263166411631]",1.3084537981859412
2000,0.75,0.95,2,,98,29,99.5,128.77551020408163,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",29,0.29591836734693877,"[0.21463049371609197, 0.39260269979225826]",44,0.4489795918367347,"[0.3542819817359245, 0.5475263166411631]",1.3084537981859412
2000,0.5,0.99,1,,98,29,105.5,131.14285714285714,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",28,0.2857142857142857,"[0.20568632301416542, 0.38190853016960236]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.3042871315192743
1500,1.5,0.95,3,90.0,98,29,111.0,122.36734693877551,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.3004676870748297
500,0.75,0.8,2,90.0,98,29,111.5,124.10204081632654,14,0.14285714285714285,"[0.0870439104644005, 0.2256141781752124]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",41,0.41836734693877553,"[0.3255902758170348, 0.5173030015863054]",1.3001204648526077
1000,1.0,0.95,2,90.0,98,29,113.5,122.3265306122449,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",28,0.2857142857142857,"[0.20568632301416542, 0.38190853016960236]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.2987315759637186
500,0.75,0.8,2,,98,29,117.0,127.83673469387755,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.2963010204081633
2000,0.5,0.95,1,,98,29,103.5,130.87755102040816,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",45,0.45918367346938777,"[0.36392528815047387, 0.5575213505511963]",1.2954719387755103
1500,1.5,0.95,3,180.0,98,29,111.0,124.71428571428571,14,0.14285714285714285,"[0.0870439104644005, 0.2256141781752124]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.2902636054421768
1000,1.0,0.99,3,90.0,98,29,117.0,129.83673469387756,15,0.15306122448979592,"[0.0950059903962593, 0.23729043856793613]",24,0.24489795918367346,"[0.1704485358593521, 0.3385929560260857]",41,0.41836734693877553,"[0.3255902758170348, 0.5173030015863054]",1.2860969387755101
2000,1.0,0.95,1,,98,29,103.0,127.20408163265306,9,0.09183673469387756,"[0.04906865909068409, 0.16539772792601637]",31,0.3163265306122449,"[0.23266923518824523, 0.41384063896927004]",44,0.4489795918367347,"[0.3542819817359245, 0.5475263166411631]",1.2856150793650793
1000,0.5,0.95,1,180.0,98,29,105.0,128.53061224489795,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.2842261904761902
